Unique ID,created_at,user_id,username,user_screen_name,text,retweets_count,likes_count,mentions,urls,photos,hashtags,SentimentScore,CountPunc,Readability,no_of_words,no_of_question_marks,no_of_exclamation_marks,no_of_hashtags,no_of_urls,tokenized_text,token_texts,Final Label
11785,2021-02-15 15:45:00 Eastern Standard Time,303862998,pdchina,"People's Daily, China","#Pakistan has become world's first country to receive the 3rd #Chinese #COVID19 #vaccine named #ZF2001, according to local health official. Starting next week, Pakistan will roll out phase III of the vaccine.  https://t.co/9rSziACEq7",14,39,[],[],['https://pbs.twimg.com/media/EuSqUilXYAIcgaw.jpg'],"['pakistan', 'chinese', 'covid19', 'vaccine', 'zf2001']",0,15,15.4,33,0,0,5,0,"['#Pakistan', 'has', 'become', ""world's"", 'first', 'country', 'to', 'receive', 'the', '3', 'rd', '#Chinese', '#COVID19', '#vaccine', 'named', '#ZF2001', ',', 'according', 'to', 'local', 'health', 'official', '.', 'Starting', 'next', 'week', ',', 'Pakistan', 'will', 'roll', 'out', 'phase', 'III', 'of', 'the', 'vaccine', '.', 'https://t.co/9rSziACEq7']","['#Pakistan', 'become', ""world's"", 'first', 'country', 'receive', '3', 'rd', '#Chinese', '#COVID19', '#vaccine', 'named', '#ZF2001', ',', 'according', 'local', 'health', 'official', '.', 'Starting', 'next', 'week', ',', 'Pakistan', 'roll', 'phase', 'III', 'vaccine', '.', 'https://t.co/9rSziACEq7']",REAL
9951,2021-02-16 22:46:36 Eastern Standard Time,2787591523,study_intnl,Study International,Good news for students in Australia: #COVID19 #Vaccine   https://t.co/IknASgoVSw,17,38,[],['https://studyinternational.com/news/students-covid-19-vaccine-australia/'],[],"['covid19', 'vaccine']",0.4404,8,19.7,9,0,0,2,1,"['Good', 'news', 'for', 'students', 'in', 'Australia', ':', '#COVID19', '#Vaccine', 'https://t.co/IknASgoVSw']","['Good', 'news', 'students', 'Australia', ':', '#COVID19', '#Vaccine', 'https://t.co/IknASgoVSw']",REAL
15539,2021-02-12 08:29:27 Eastern Standard Time,47415772,jilldlawrence,Jill Lawrence,"Vital info from @ZekeEmanuel @celinegounder @mtosterholm @llborio @Atul_Gawande and @RickABright, all on Biden #COVID19 advisory board: Take whatever #COVID #vaccine you can get. All of them stop death and hospitalization.  https://t.co/Rk7PGY6wI9 @usatoday @usatodayopinion",15,38,"[{'screen_name': 'zekeemanuel', 'name': 'zeke emanuel', 'id': '1250863636551270400'}, {'screen_name': 'celinegounder', 'name': 'c?É?É?Ç?É?É?Ç?Ç?©line\xa0gounder,\xa0md, scm, fidsa', 'id': '58006725'}, {'screen_name': 'mtosterholm', 'name': 'michael osterholm', 'id': '1354941072'}, {'screen_name': 'llborio', 'name': 'luciana borio, md', 'id': '1270795052'}, {'screen_name': 'atul_gawande', 'name': 'atul gawande', 'id': '233364902'}, {'screen_name': 'rickabright', 'name': 'rick bright', 'id': '822496079274975232'}, {'screen_name': 'usatoday', 'name': 'usa today', 'id': '15754281'}, {'screen_name': 'usatodayopinion', 'name': 'usa today opinion', 'id': '133052366'}]",['https://www.usatoday.com/story/opinion/2021/02/12/all-covid-vaccines-stop-death-severe-illness-column/6709455002/'],[],"['covid19', 'covid', 'vaccine']",-0.5994,21,21.2,33,0,0,3,1,"['Vital', 'info', 'from', '@ZekeEmanuel', '@celinegounder', '@mtosterholm', '@llborio', '@Atul_Gawande', 'and', '@RickABright', ',', 'all', 'on', 'Biden', '#COVID19', 'advisory', 'board', ':', 'Take', 'whatever', '#COVID', '#vaccine', 'you', 'can', 'get', '.', 'All', 'of', 'them', 'stop', 'death', 'and', 'hospitalization', '.', 'https://t.co/Rk7PGY6wI9', '@usatoday', '@usatodayopinion']","['Vital', 'info', '@ZekeEmanuel', '@celinegounder', '@mtosterholm', '@llborio', '@Atul_Gawande', '@RickABright', ',', 'Biden', '#COVID19', 'advisory', 'board', ':', 'Take', 'whatever', '#COVID', '#vaccine', 'get', '.', 'stop', 'death', 'hospitalization', '.', 'https://t.co/Rk7PGY6wI9', '@usatoday', '@usatodayopinion']",REAL
17798,2021-02-10 14:03:03 Eastern Standard Time,18089641,timboyumtv,Tim Boyum,BREAKING: @NC_Governor says phase 3 (includes teachers) can starting getting vaccinations on FEBRUARY 24TH.  Will START with teachers and educators then move to rest on March 10  #ncpol #covid19 #vaccine,21,38,"[{'screen_name': 'nc_governor', 'name': 'governor roy cooper', 'id': '813792250497028102'}]",[],[],"['ncpol', 'covid19', 'vaccine']",0,9,20.6,30,0,0,3,0,"['BREAKING', ':', '@NC_Governor', 'says', 'phase', '3', '(', 'includes', 'teachers', ')', 'can', 'starting', 'getting', 'vaccinations', 'on', 'FEBRUARY', '24', 'TH', '.', 'Will', 'START', 'with', 'teachers', 'and', 'educators', 'then', 'move', 'to', 'rest', 'on', 'March', '10', '#ncpol', '#covid19', '#vaccine']","['BREAKING', ':', '@NC_Governor', 'says', 'phase', '3', '(', 'includes', 'teachers', ')', 'starting', 'getting', 'vaccinations', 'FEBRUARY', '24', 'TH', '.', 'START', 'teachers', 'educators', 'move', 'rest', 'March', '10', '#ncpol', '#covid19', '#vaccine']",REAL
3831,2021-02-21 23:48:48 Eastern Standard Time,2215504453,drsangitareddy,Dr. Sangita Reddy,"With the renewed recent surge in #COVID19 cases in MH &amp; some states, it is critical to accelerate the #vaccine deployment.The Govt is doing a geat job but a supplement of effort by involving Pvt Sector will make India a role model on scale vaccination   https://t.co/jTSUN5tZMY",6,37,[],['https://m.economictimes.com/industry/healthcare/biotech/healthcare/india-can-vaccinate-500-million-people-in-60-days-against-covid-by-allowing-private-sector-premji/articleshow/81134912.cms'],[],"['covid19', 'vaccine']",-0.1655,11,25.5,46,0,0,2,1,"['With', 'the', 'renewed', 'recent', 'surge', 'in', '#COVID19', 'cases', 'in', 'MH', '&', 'amp', ';', 'some', 'states', ',', 'it', 'is', 'critical', 'to', 'accelerate', 'the', '#vaccine', 'deployment', '.', 'The', 'Govt', 'is', 'doing', 'a', 'geat', 'job', 'but', 'a', 'supplement', 'of', 'effort', 'by', 'involving', 'Pvt', 'Sector', 'will', 'make', 'India', 'a', 'role', 'model', 'on', 'scale', 'vaccination', 'https://t.co/jTSUN5tZMY']","['renewed', 'recent', 'surge', '#COVID19', 'cases', 'MH', '&', 'amp', ';', 'states', ',', 'critical', 'accelerate', '#vaccine', 'deployment', '.', 'Govt', 'geat', 'job', 'supplement', 'effort', 'involving', 'Pvt', 'Sector', 'make', 'India', 'role', 'model', 'scale', 'vaccination', 'https://t.co/jTSUN5tZMY']",REAL
19288,2021-02-09 14:20:47 Eastern Standard Time,16925097,gvrkiran,Kiran Garimella,Check out our cool new RCT for improving vaccine acceptance! Showing users information on what % of people in their country are willing to take a vaccine improves their vaccine acceptance!  #COVID19 #vaccine,3,37,[],[],[],"['covid19', 'vaccine']",0.9258,5,12.2,33,0,2,2,0,"['Check', 'out', 'our', 'cool', 'new', 'RCT', 'for', 'improving', 'vaccine', 'acceptance', '!', 'Showing', 'users', 'information', 'on', 'what', '%', 'of', 'people', 'in', 'their', 'country', 'are', 'willing', 'to', 'take', 'a', 'vaccine', 'improves', 'their', 'vaccine', 'acceptance', '!', '#COVID19', '#vaccine']","['Check', 'cool', 'new', 'RCT', 'improving', 'vaccine', 'acceptance', '!', 'Showing', 'users', 'information', '%', 'people', 'country', 'willing', 'take', 'vaccine', 'improves', 'vaccine', 'acceptance', '!', '#COVID19', '#vaccine']",REAL
2190,2021-02-23 09:20:07 Eastern Standard Time,188369254,vdhgov,Va Dept of Health,"Going for a #COVID19 vaccine? Here's what you'll take home with you.   Among other things, you'll leave with a sense of relief, knowing you are protecting yourself and others from COVID-19.  #Vaccine #covidvaccine  https://t.co/bBa16fais0",21,36,[],[],['https://pbs.twimg.com/media/Eu6te70WQAE9n16.jpg'],"['covid19', 'vaccine', 'covidvaccine']",0.4404,17,14.9,34,1,0,3,0,"['Going', 'for', 'a', '#COVID19', 'vaccine', '?', ""Here's"", 'what', ""you'll"", 'take', 'home', 'with', 'you', '.', 'Among', 'other', 'things', ',', ""you'll"", 'leave', 'with', 'a', 'sense', 'of', 'relief', ',', 'knowing', 'you', 'are', 'protecting', 'yourself', 'and', 'others', 'from', 'COVID', '-', '19', '.', '#Vaccine', '#covidvaccine', 'https://t.co/bBa16fais0']","['Going', '#COVID19', 'vaccine', '?', ""Here's"", 'take', 'home', '.', 'Among', 'things', ',', 'leave', 'sense', 'relief', ',', 'knowing', 'protecting', 'others', 'COVID', '-', '19', '.', '#Vaccine', '#covidvaccine', 'https://t.co/bBa16fais0']",REAL
14471,2021-02-13 05:21:15 Eastern Standard Time,2162548866,icnurses,ICN,"ICN CEO @HowardCatton on @euronews: ICN 100% backs @WHO 100-Day #COVID19 #vaccine roll-out ( https://t.co/aSqolD0Tj8) but warns deadline will be missed without a massive, coordinated ONE WORLD approach  https://t.co/5RxJo1MgbO",26,36,"[{'screen_name': 'howardcatton', 'name': 'howard catton', 'id': '260388777'}, {'screen_name': 'euronews', 'name': 'euronews', 'id': '25067168'}, {'screen_name': 'who', 'name': 'world health organization (who)', 'id': '14499829'}]",['https://bit.ly/2NghASK'],[],"['covid19', 'vaccine']",-0.5423,22,25.7,29,0,0,2,1,"['ICN', 'CEO', '@HowardCatton', 'on', '@euronews', ':', 'ICN', '100', '%', 'backs', '@WHO', '100', '-', 'Day', '#COVID19', '#vaccine', 'roll-out', '(', 'https://t.co/aSqolD0Tj8)', 'but', 'warns', 'deadline', 'will', 'be', 'missed', 'without', 'a', 'massive', ',', 'coordinated', 'ONE', 'WORLD', 'approach', 'https://t.co/5RxJo1MgbO']","['ICN', 'CEO', '@HowardCatton', '@euronews', ':', 'ICN', '100', '%', 'backs', '@WHO', '100', '-', 'Day', '#COVID19', '#vaccine', 'roll-out', '(', 'https://t.co/aSqolD0Tj8)', 'warns', 'deadline', 'missed', 'without', 'massive', ',', 'coordinated', 'ONE', 'WORLD', 'approach', 'https://t.co/5RxJo1MgbO']",REAL
14546,2021-02-13 03:25:21 Eastern Standard Time,7.46E+17,meactnetuk,#MEAction Network UK,The JCVI make it clear that the vaccine priority list is not exhaustive and clinical judgement should be applied. We are working to provide further evidence to them on the risk to #pwme's health from #covid19.  #MyalgicE #Vaccine   https://t.co/Gt9W5t7E5H,8,36,[],['https://www.meaction.net/2021/02/12/uk-covid-19-vaccine-priority-and-template-letters/'],[],"['pwme', 'covid19', 'myalgice', 'vaccine']",0.2192,12,14.2,39,0,0,4,1,"['The', 'JCVI', 'make', 'it', 'clear', 'that', 'the', 'vaccine', 'priority', 'list', 'is', 'not', 'exhaustive', 'and', 'clinical', 'judgement', 'should', 'be', 'applied', '.', 'We', 'are', 'working', 'to', 'provide', 'further', 'evidence', 'to', 'them', 'on', 'the', 'risk', 'to', ""#pwme's"", 'health', 'from', '#covid19', '.', '#MyalgicE', '#Vaccine', 'https://t.co/Gt9W5t7E5H']","['JCVI', 'make', 'clear', 'vaccine', 'priority', 'list', 'exhaustive', 'clinical', 'judgement', 'applied', '.', 'working', 'provide', 'evidence', 'risk', ""#pwme's"", 'health', '#covid19', '.', '#MyalgicE', '#Vaccine', 'https://t.co/Gt9W5t7E5H']",REAL
823,2021-02-24 09:07:28 Eastern Standard Time,16195312,skyjellyfetti,Bob,"It may have been a slower than hoped for roll out, but it is here now.  #Fresh #COVID19 #vaccine   https://t.co/Tr8fbGbMDy",18,35,[],['https://www.bbc.com/news/world-africa-56180161'],[],"['fresh', 'covid19', 'vaccine']",0.5789,10,12.1,20,0,0,3,1,"['It', 'may', 'have', 'been', 'a', 'slower', 'than', 'hoped', 'for', 'roll', 'out', ',', 'but', 'it', 'is', 'here', 'now', '.', '#Fresh', '#COVID19', '#vaccine', 'https://t.co/Tr8fbGbMDy']","['may', 'slower', 'hoped', 'roll', ',', '.', '#Fresh', '#COVID19', '#vaccine', 'https://t.co/Tr8fbGbMDy']",REAL
2078,2021-02-23 10:46:52 Eastern Standard Time,2247581358,zachfinkelstein,Zach Finkelstein,"89.4% effective at preventing infections. Extraordinary. As @profgalloway said on 'Pivot' podcast, 'most important news story of the year'. If you can get it, DON'T WAIT. save lives and get us back to work. #COVID19 #vaccine #arts   https://t.co/kdTurISt6o",7,35,"[{'screen_name': 'profgalloway', 'name': 'scott galloway', 'id': '9273802'}]",['https://www.bloomberg.com/news/articles/2021-02-21/pfizer-biontech-shot-stops-covid-s-spread-israeli-study-shows'],[],"['covid19', 'vaccine', 'arts']",0.3538,23,11.8,38,0,0,3,1,"['89.4', '%', 'effective', 'at', 'preventing', 'infections', '.', 'Extraordinary', '.', 'As', '@profgalloway', 'said', 'on', ""'"", 'Pivot', ""'"", 'podcast', ',', ""'"", 'most', 'important', 'news', 'story', 'of', 'the', 'year', ""'"", '.', 'If', 'you', 'can', 'get', 'it', ',', ""DON'T"", 'WAIT', '.', 'save', 'lives', 'and', 'get', 'us', 'back', 'to', 'work', '.', '#COVID19', '#vaccine', '#arts', 'https://t.co/kdTurISt6o']","['89.4', '%', 'effective', 'preventing', 'infections', '.', 'Extraordinary', '.', '@profgalloway', 'said', ""'"", 'Pivot', ""'"", 'podcast', ',', ""'"", 'important', 'news', 'story', 'year', ""'"", '.', 'get', ',', 'WAIT', '.', 'save', 'lives', 'get', 'us', 'back', 'work', '.', '#COVID19', '#vaccine', '#arts', 'https://t.co/kdTurISt6o']",REAL
8513,2021-02-17 22:32:18 Eastern Standard Time,2635505990,idepiphd,Dr Nicole E Basta,Excellent piece on incredible moral AND public health failure due to global #COVID19 #vaccine disparity. Thank you @kakape! Please write another one examining the responsibility of pharma during this crisis. 1/n  https://t.co/tRIZCb4CvF,18,35,"[{'screen_name': 'kakape', 'name': 'kai kupferschmidt', 'id': '45586617'}]",['https://www.sciencemag.org/news/2021/02/unprotected-african-health-workers-die-rich-countries-buy-covid-19-vaccines'],[],"['covid19', 'vaccine']",-0.2422,12,14,32,0,1,2,1,"['Excellent', 'piece', 'on', 'incredible', 'moral', 'AND', 'public', 'health', 'failure', 'due', 'to', 'global', '#COVID19', '#vaccine', 'disparity', '.', 'Thank', 'you', '@kakape', '!', 'Please', 'write', 'another', 'one', 'examining', 'the', 'responsibility', 'of', 'pharma', 'during', 'this', 'crisis', '.', '1', '/', 'n', 'https://t.co/tRIZCb4CvF']","['Excellent', 'piece', 'incredible', 'moral', 'public', 'health', 'failure', 'due', 'global', '#COVID19', '#vaccine', 'disparity', '.', 'Thank', '@kakape', '!', 'Please', 'write', 'another', 'one', 'examining', 'responsibility', 'pharma', 'crisis', '.', '1', '/', 'n', 'https://t.co/tRIZCb4CvF']",REAL
12826,2021-02-14 19:43:29 Eastern Standard Time,17311077,growingwisdom,Dave Epstein,"Away from the coastal plain vaccine appointments, Tuesday morning could end up being missed if roads are icy and individuals are not able to or comfortable with driving.  Centers should be aware of this possibility. #COVID19 #vaccine  https://t.co/8jry668ZTl",6,35,[],[],['https://pbs.twimg.com/media/EuOlvomXMAAN_YH.png'],"['covid19', 'vaccine']",0.2732,10,24.7,38,0,0,2,0,"['Away', 'from', 'the', 'coastal', 'plain', 'vaccine', 'appointments', ',', 'Tuesday', 'morning', 'could', 'end', 'up', 'being', 'missed', 'if', 'roads', 'are', 'icy', 'and', 'individuals', 'are', 'not', 'able', 'to', 'or', 'comfortable', 'with', 'driving', '.', 'Centers', 'should', 'be', 'aware', 'of', 'this', 'possibility', '.', '#COVID19', '#vaccine', 'https://t.co/8jry668ZTl']","['Away', 'coastal', 'plain', 'vaccine', 'appointments', ',', 'Tuesday', 'morning', 'could', 'end', 'missed', 'roads', 'icy', 'individuals', 'able', 'comfortable', 'driving', '.', 'Centers', 'aware', 'possibility', '.', '#COVID19', '#vaccine', 'https://t.co/8jry668ZTl']",REAL
17362,2021-02-10 21:19:11 Eastern Standard Time,7.75E+17,phdnotmd,Dr. Dana,"Had my 2nd #Moderna  #COVID19 #vaccine today. Side effects: soreness at injection site, slight chills, and fatigue requiring a long nap. Otherwise fine. This has not been anything like I feared, but I was ready to go through it, gladly, to reduce the risk to myself and others.",7,35,[],[],[],"['moderna', 'covid19', 'vaccine']",0.49,13,9,48,0,0,3,0,"['Had', 'my', '2', 'nd', '#Moderna', '#COVID19', '#vaccine', 'today', '.', 'Side', 'effects', ':', 'soreness', 'at', 'injection', 'site', ',', 'slight', 'chills', ',', 'and', 'fatigue', 'requiring', 'a', 'long', 'nap', '.', 'Otherwise', 'fine', '.', 'This', 'has', 'not', 'been', 'anything', 'like', 'I', 'feared', ',', 'but', 'I', 'was', 'ready', 'to', 'go', 'through', 'it', ',', 'gladly', ',', 'to', 'reduce', 'the', 'risk', 'to', 'myself', 'and', 'others', '.']","['2', 'nd', '#Moderna', '#COVID19', '#vaccine', 'today', '.', 'Side', 'effects', ':', 'soreness', 'injection', 'site', ',', 'slight', 'chills', ',', 'fatigue', 'requiring', 'long', 'nap', '.', 'Otherwise', 'fine', '.', 'anything', 'like', 'feared', ',', 'ready', 'go', ',', 'gladly', ',', 'reduce', 'risk', 'others', '.']",REAL
9369,2021-02-17 09:27:00 Eastern Standard Time,22346318,yamstv,Ryan Yamamoto KOMO,90-year old Seattle woman walks 6 miles through the snow to get her #Covid19 #Vaccine shot. Fran Goldman was only 5-minutes late for her appointment.  https://t.co/p4lzHxdL7A First reported by @seattletimes  #KOMONews  https://t.co/zXA5B8oG3O,11,33,"[{'screen_name': 'seattletimes', 'name': 'the seattle times', 'id': '14352556'}]",['http://bit.ly/3dhYOFz'],['https://pbs.twimg.com/media/EubuhCOVoAETRtp.jpg'],"['covid19', 'vaccine', 'komonews']",0,18,17.2,32,0,0,3,1,"['90', '-', 'year', 'old', 'Seattle', 'woman', 'walks', '6', 'miles', 'through', 'the', 'snow', 'to', 'get', 'her', '#Covid19', '#Vaccine', 'shot', '.', 'Fran', 'Goldman', 'was', 'only', '5', '-', 'minutes', 'late', 'for', 'her', 'appointment', '.', 'https://t.co/p4lzHxdL7A', 'First', 'reported', 'by', '@seattletimes', '#KOMONews', 'https://t.co/zXA5B8oG3O']","['90', '-', 'year', 'old', 'Seattle', 'woman', 'walks', '6', 'miles', 'snow', 'get', '#Covid19', '#Vaccine', 'shot', '.', 'Fran', 'Goldman', '5', '-', 'minutes', 'late', 'appointment', '.', 'https://t.co/p4lzHxdL7A', 'First', 'reported', '@seattletimes', '#KOMONews', 'https://t.co/zXA5B8oG3O']",REAL
11933,2021-02-15 13:32:17 Eastern Standard Time,193044622,saintalshealth,Saint Alphonsus,"Starting THURSDAY, FEB. 18, all @SaintAlsHealth #COVID19 #vaccine clinics will be held at The Village at Meridian in the former Gordmans building.  We're consolidating to improve access and streamline the vaccination process.  Read more:  https://t.co/kMHtW5GKRD #ourcallingisyou  https://t.co/IUFiAMQbYz",11,33,"[{'screen_name': 'saintalshealth', 'name': 'saint alphonsus', 'id': '193044622'}]",['https://bit.ly/3qk95oi'],['https://pbs.twimg.com/media/EuSaeUqXYAQi2zh.jpg'],"['covid19', 'vaccine', 'ourcallingisyou']",0.4404,21,30.7,37,0,0,3,1,"['Starting', 'THURSDAY', ',', 'FEB', '.', '18,', 'all', '@SaintAlsHealth', '#COVID19', '#vaccine', 'clinics', 'will', 'be', 'held', 'at', 'The', 'Village', 'at', 'Meridian', 'in', 'the', 'former', 'Gordmans', 'building', '.', ""We're"", 'consolidating', 'to', 'improve', 'access', 'and', 'streamline', 'the', 'vaccination', 'process', '.', 'Read', 'more', ':', 'https://t.co/kMHtW5GKRD', '#ourcallingisyou', 'https://t.co/IUFiAMQbYz']","['Starting', 'THURSDAY', ',', 'FEB', '.', '18,', '@SaintAlsHealth', '#COVID19', '#vaccine', 'clinics', 'held', 'Village', 'Meridian', 'former', 'Gordmans', 'building', '.', ""We're"", 'consolidating', 'improve', 'access', 'streamline', 'vaccination', 'process', '.', 'Read', ':', 'https://t.co/kMHtW5GKRD', '#ourcallingisyou', 'https://t.co/IUFiAMQbYz']",REAL
15489,2021-02-12 09:03:16 Eastern Standard Time,7.53E+17,healthypinellas,FL Health Pinellas,"As of today, 100,805 people have been vaccinated for #COVID19 in Pinellas County, or 10.2% of the population. Great work by community clinics, hospitals and pharmacies! As more #vaccine allocations arrive in the county, those numbers will continue to rise.  https://t.co/SBy4AQTONh",8,33,[],[],['https://pbs.twimg.com/media/EuCAFe6XAAED9Jj.jpg'],"['covid19', 'vaccine']",0.6588,17,13,41,0,1,2,0,"['As', 'of', 'today', ',', '100,805', 'people', 'have', 'been', 'vaccinated', 'for', '#COVID19', 'in', 'Pinellas', 'County', ',', 'or', '10.2', '%', 'of', 'the', 'population', '.', 'Great', 'work', 'by', 'community', 'clinics', ',', 'hospitals', 'and', 'pharmacies', '!', 'As', 'more', '#vaccine', 'allocations', 'arrive', 'in', 'the', 'county', ',', 'those', 'numbers', 'will', 'continue', 'to', 'rise', '.', 'https://t.co/SBy4AQTONh']","['today', ',', '100,805', 'people', 'vaccinated', '#COVID19', 'Pinellas', 'County', ',', '10.2', '%', 'population', '.', 'Great', 'work', 'community', 'clinics', ',', 'hospitals', 'pharmacies', '!', '#vaccine', 'allocations', 'arrive', 'county', ',', 'numbers', 'continue', 'rise', '.', 'https://t.co/SBy4AQTONh']",REAL
18507,2021-02-10 06:23:10 Eastern Standard Time,41822696,phe_uk,Public Health England,"The two #COVID19 vaccines that we currently have access to in the UK do not contain any pork products.  Dr Mary Ramsay, our Head of Immunisation, explains.  Find out more about the #vaccine:  https://t.co/nGXfxIM55P  https://t.co/25J1My2Yar",31,33,[],['http://nhs.uk/covidvaccine'],[],"['covid19', 'vaccine']",0,17,23.2,35,0,0,2,1,"['The', 'two', '#COVID19', 'vaccines', 'that', 'we', 'currently', 'have', 'access', 'to', 'in', 'the', 'UK', 'do', 'not', 'contain', 'any', 'pork', 'products', '.', 'Dr', 'Mary', 'Ramsay', ',', 'our', 'Head', 'of', 'Immunisation', ',', 'explains', '.', 'Find', 'out', 'more', 'about', 'the', '#vaccine', ':', 'https://t.co/nGXfxIM55P', 'https://t.co/25J1My2Yar']","['two', '#COVID19', 'vaccines', 'currently', 'access', 'UK', 'contain', 'pork', 'products', '.', 'Dr', 'Mary', 'Ramsay', ',', 'Head', 'Immunisation', ',', 'explains', '.', 'Find', '#vaccine', ':', 'https://t.co/nGXfxIM55P', 'https://t.co/25J1My2Yar']",REAL
3519,2021-02-22 08:02:52 Eastern Standard Time,27013292,thelancet,The Lancet,"While #COVID19 persists worldwide, the development of new vaccines is essential. How does a #vaccine that uses a stabilised protein trimer as the antigen differ from others already approved? @AnnaBlakney &amp; @PaulFMcKay Comment. Read  https://t.co/vpnioY1WpR",14,32,"[{'screen_name': 'annablakney', 'name': 'anna blakney', 'id': '1104229062'}, {'screen_name': 'paulfmckay', 'name': 'paul mckay', 'id': '1452668276'}]",['http://hubs.li/H0G-nnS0'],[],"['covid19', 'vaccine']",0.4215,15,17.6,35,1,0,2,1,"['While', '#COVID19', 'persists', 'worldwide', ',', 'the', 'development', 'of', 'new', 'vaccines', 'is', 'essential', '.', 'How', 'does', 'a', '#vaccine', 'that', 'uses', 'a', 'stabilised', 'protein', 'trimer', 'as', 'the', 'antigen', 'differ', 'from', 'others', 'already', 'approved', '?', '@AnnaBlakney', '&', 'amp', ';', '@PaulFMcKay', 'Comment', '.', 'Read', 'https://t.co/vpnioY1WpR']","['#COVID19', 'persists', 'worldwide', ',', 'development', 'new', 'vaccines', 'essential', '.', '#vaccine', 'uses', 'stabilised', 'protein', 'trimer', 'antigen', 'differ', 'others', 'already', 'approved', '?', '@AnnaBlakney', '&', 'amp', ';', '@PaulFMcKay', 'Comment', '.', 'Read', 'https://t.co/vpnioY1WpR']",REAL
7023,2021-02-18 21:22:51 Eastern Standard Time,246130881,chrisreason7,Chris Reason,"Fascinating morning at RPA Hospital as they prepare for vaccine roll-out. They'll vax 1130 people a day, 7 days a week from Monday. Here a pharmacist practices (with red cordial!) prepping the mix - 1.8mL saline into 0.45mL Pfizer vial for 5 shots of 0.3mL each. #COVID19 #vaccine  https://t.co/Jx1dS8EzJq",9,32,[],[],['https://pbs.twimg.com/media/Euji8TqVIAEAQhh.jpg'],"['covid19', 'vaccine']",0.5848,20,11.7,49,0,1,2,0,"['Fascinating', 'morning', 'at', 'RPA', 'Hospital', 'as', 'they', 'prepare', 'for', 'vaccine', 'roll-out', '.', ""They'll"", 'vax', '1130', 'people', 'a', 'day', ',', '7', 'days', 'a', 'week', 'from', 'Monday', '.', 'Here', 'a', 'pharmacist', 'practices', '(', 'with', 'red', 'cordial', '!', ')', 'prepping', 'the', 'mix', '-', '1.8', 'mL', 'saline', 'into', '0.45', 'mL', 'Pfizer', 'vial', 'for', '5', 'shots', 'of', '0.3', 'mL', 'each', '.', '#COVID19', '#vaccine', 'https://t.co/Jx1dS8EzJq']","['Fascinating', 'morning', 'RPA', 'Hospital', 'prepare', 'vaccine', 'roll-out', '.', ""They'll"", 'vax', '1130', 'people', 'day', ',', '7', 'days', 'week', 'Monday', '.', 'pharmacist', 'practices', '(', 'red', 'cordial', '!', ')', 'prepping', 'mix', '-', '1.8', 'mL', 'saline', '0.45', 'mL', 'Pfizer', 'vial', '5', 'shots', '0.3', 'mL', '.', '#COVID19', '#vaccine', 'https://t.co/Jx1dS8EzJq']",REAL
7119,2021-02-18 19:30:00 Eastern Standard Time,71652085,idph,IDPH,#COVID19 vaccines currently authorized for use in the US do not use the live virus that causes COVID-19. Having symptoms like fever after you get a #vaccine is normal and a sign your immune system is learning to fight the virus. Learn more:  https://t.co/ZOnbbIBhGr  https://t.co/ZISEWky4CW,16,32,[],['https://www.cdc.gov/coronavirus/2019-ncov/vaccines/about-vaccines/vaccine-myths.html'],['https://pbs.twimg.com/media/Euer6P9VEAE39AI.jpg'],"['covid19', 'vaccine']",0.2732,16,11.6,45,0,0,2,1,"['#COVID19', 'vaccines', 'currently', 'authorized', 'for', 'use', 'in', 'the', 'US', 'do', 'not', 'use', 'the', 'live', 'virus', 'that', 'causes', 'COVID', '-', '19', '.', 'Having', 'symptoms', 'like', 'fever', 'after', 'you', 'get', 'a', '#vaccine', 'is', 'normal', 'and', 'a', 'sign', 'your', 'immune', 'system', 'is', 'learning', 'to', 'fight', 'the', 'virus', '.', 'Learn', 'more', ':', 'https://t.co/ZOnbbIBhGr', 'https://t.co/ZISEWky4CW']","['#COVID19', 'vaccines', 'currently', 'authorized', 'use', 'US', 'use', 'live', 'virus', 'causes', 'COVID', '-', '19', '.', 'symptoms', 'like', 'fever', 'get', '#vaccine', 'normal', 'sign', 'immune', 'system', 'learning', 'fight', 'virus', '.', 'Learn', ':', 'https://t.co/ZOnbbIBhGr', 'https://t.co/ZISEWky4CW']",REAL
